steamid	appid	playtime_forever
76561197960269895	11200	114
76561197960269895	35700	493
76561197960269895	35720	701
76561197960269428	25900	1427
76561197960269895	214770	132
76561197960269428	50620	1683
76561197960269895	231040	175
76561197960269428	46450	666
76561197960269895	107410	18239
76561197960269895	238930	151
76561197960269428	42700	828
76561197960269428	42710	764
76561197960269895	550	278
76561197960269428	12220	2295
76561197960269428	47810	1731
76561197960269428	40700	271
76561197960269428	34330	1090
76561197960269428	22350	437
76561197960269895	228200	192
76561197960269428	620	666
76561197960269428	20920	98
76561197960269428	107100	826
76561197960269428	28050	5764
76561197960269428	201280	696
76561197960269428	110800	182
76561197960269428	99700	179
76561197960269895	440	221
76561197960269428	41070	635
76561197960269895	570	235
76561197960269428	35720	662
76561197960269428	6120	243
76561197960269428	94200	88
76561197960269428	200900	730
76561197960269428	204100	1346
76561197960269428	115320	923
76561197960269428	730	473
76561197960269428	200260	2119
76561197960269428	55230	4872
76561197960269428	10150	1301
76561197960269428	213850	1540
76561197960269428	200510	2431
76561197960269428	225640	1236
76561197960269428	49520	8167
76561197960269428	202170	1646
76561197960269428	440	21812
76561197960269428	570	48017
76561197960269428	630	497
76561197960269428	41010	159
76561197960269075	240	3581
76561197960269075	730	68
76561197960269075	440	411
76561197960269592	10	181
76561197960269592	730	20599
76561197960270017	30	64
76561197960270017	70	178
76561197960270017	240	146
76561197960270017	300	73
76561197960270017	2280	125
76561197960270017	15120	328
76561197960270017	500	17486
76561197960270017	10090	2201
76561197960270017	15620	1365
76561197960270017	1250	119
76561197960270017	38410	743
76561197960270017	550	7837
76561197960270017	8980	924
76561197960270017	10180	692
76561197960270017	10190	12078
76561197960270017	17020	405
76561197960270017	24960	4665
76561197960270017	8190	815
76561197960270017	4920	133
76561197960270017	400	164
76561197960270017	4550	349
76561197960270017	20570	3639
76561197960270017	22350	250
76561197960270017	45740	1092
76561197960270017	47830	227
76561197960270017	42700	112
76561197960270017	42710	845
76561197960270017	63700	67
76561197960270017	93200	94
76561197960270017	42910	641
76561197960270017	620	386
76561197960270017	99830	829
76561197960270017	56400	398
76561197960270017	105600	3551
76561197960270017	50620	1176
76561197960270017	55150	428
76561197960270017	57900	185
76561197960270017	26900	66
76561197960270017	70300	71
76561197960270017	91310	1442
76561197960270017	99300	156
76561197960270017	72850	2672
76561197960270017	107100	528
76561197960270017	28050	2462
76561197960270017	42680	612
76561197960270017	42690	575
76561197960270017	2500	120
76561197960270017	55230	1794
76561197960270017	102600	725
76561197960270017	113200	123
76561197960270017	22380	79
76561197960270017	207170	1397
76561197960270017	96400	324
76561197960270017	204100	521
76561197960270017	50650	500
76561197960270017	49520	9627
76561197960270017	730	786
76561197960270017	202170	106
76561197960270017	204360	349
76561197960270017	202990	248
76561197960270017	200710	417
76561197960270017	8870	900
76561197960270017	211400	171
76561197960270017	214870	160
76561197960270017	220240	2262
76561197960270017	201790	1735
76561197960270017	8930	4490
76561197960270017	221040	1170
76561197960270017	216250	1410
76561197960270017	236090	93
76561197960270017	241600	361
76561197960270017	35720	197
76561197960270017	206420	876
76561197960270017	217140	70
76561197960270017	238050	418
76561197960270017	214770	716
76561197960270017	239070	576
76561197960270017	248820	987
76561197960270017	249630	113
76561197960270017	440	93
76561197960270017	570	169
76561197960270017	630	909
76561197960270017	24200	4631
76561197960269137	240	5559
76561197960269137	300	239
76561197960269137	3310	236
76561197960269137	4000	391
76561197960269137	3480	110
76561197960269137	4560	233
76561197960269137	2200	170
76561197960269137	4570	349
76561197960269137	400	452
76561197960269137	7940	5232
76561197960269137	12900	164
76561197960269137	7670	183
76561197960269137	13210	360
76561197960269137	500	4497
76561197960269137	10090	114
76561197960269137	18500	203
76561197960269137	12210	16253
76561197960269137	17480	504
76561197960269137	1250	730
76561197960269137	8890	86
76561197960269137	23120	794
76561197960269137	29180	650
76561197960269137	37800	64
76561197960269137	550	1482
76561197960269137	10180	1957
76561197960269137	10190	24659
76561197960269137	17020	269
76561197960269137	45300	242
76561197960269137	24960	6083
76561197960269137	22600	226
76561197960269137	42700	770
76561197960269137	42710	2362
76561197960269137	8980	2196
76561197960269137	31280	686
76561197960269137	620	995
76561197960269137	57900	99
76561197960269137	91310	1260
76561197960269137	42910	268
76561197960269137	24240	1302
76561197960269137	730	1221
76561197960269137	204360	216
76561197960269137	219640	69
76561197960269137	65800	781
76561197960269137	234710	582
76561197960269137	231430	332
76561197960269137	218620	15922
76561197960269137	265930	224
76561197960269137	440	47894
76561197960269137	570	2802
76561197960269137	630	252
76561197960269137	206500	798
76561197960269155	30	68
76561197960269155	1200	1163
76561197960269155	8000	208
76561197960269155	400	124
76561197960269155	4560	148
76561197960269155	17330	283
76561197960269155	20900	3303
76561197960269155	22000	269
76561197960269155	500	347
76561197960269155	22300	3983
76561197960269155	10090	3115
76561197960269155	17390	954
76561197960269155	15620	323
76561197960269155	13580	75
76561197960269155	10500	9986
76561197960269155	20540	5520
76561197960269155	23700	723
76561197960269155	3590	1085
76561197960269155	9870	156
76561197960269155	3630	794
76561197960269155	32370	4297
76561197960269155	6020	797
76561197960269155	23490	2108
76561197960269155	8980	1358
76561197960269155	10180	393
76561197960269155	10190	2144
76561197960269155	7830	67
76561197960269155	17450	8896
76561197960269155	11450	204
76561197960269155	550	1406
76561197960269155	11170	527
76561197960269155	17020	3363
76561197960269155	24980	2812
76561197960269155	13520	213
76561197960269155	8850	216
76561197960269155	43110	327
76561197960269155	34030	1242
76561197960269155	40100	1305
76561197960269155	20570	1167
76561197960269155	24960	5644
76561197960269155	35140	125
76561197960269155	8930	29883
76561197960269155	3990	1299
76561197960269155	8800	1657
76561197960269155	16810	370
76561197960269155	39510	119
76561197960269155	32470	1303
76561197960269155	24780	63
76561197960269155	70300	110
76561197960269155	25900	1502
76561197960269155	50620	302
76561197960269155	22380	2452
76561197960269155	40800	283
76561197960269155	24400	490
76561197960269155	18000	361
76561197960269155	18020	403
76561197960269155	42910	1511
76561197960269155	47890	542
76561197960269155	620	725
76561197960269155	56400	482
76561197960269155	47900	2765
76561197960269155	34330	3311
76561197960269155	105600	2517
76561197960269155	20920	2240
76561197960269155	57900	580
76561197960269155	22230	102
76561197960269155	55150	648
76561197960269155	33460	421
76561197960269155	107100	132
76561197960269155	28050	1392
76561197960269155	57690	3757
76561197960269155	48220	617
76561197960269155	72850	3187
76561197960269155	207170	715
76561197960269155	207610	413
76561197960269155	47400	194
76561197960269155	108800	544
76561197960269155	213030	265
76561197960269155	200900	450
76561197960269155	207320	61
76561197960269155	202170	193
76561197960269155	730	119
76561197960269155	200510	2230
76561197960269155	204300	3296
76561197960269155	212680	716
76561197960269155	49520	3373
76561197960269155	200710	141
76561197960269155	219640	315
76561197960269155	4920	78
76561197960269155	55230	196
76561197960269155	209540	163
76561197960269155	218230	17363
76561197960269155	231430	3926
76561197960269155	222730	262
76561197960269155	237570	755
76561197960269155	208140	670
76561197960269155	214950	3411
76561197960269155	39150	5710
76561197960269155	440	827
76561197960269155	39120	11336
76561197960269190	30	87
76561197960269190	300	387
76561197960269190	12840	1058
76561197960268402	220	148
76561197960268402	240	61
76561197960268402	320	157
76561197960268402	10	285
76561197960268402	730	181
76561197960268402	13210	123
76561197960268402	18500	1673
76561197960268402	91310	1788
76561197960268402	440	5794
76561197960268402	570	4239
76561197960269466	10	39376
76561197960269466	17460	2558
76561197960269466	24980	3023
76561197960269466	620	736
76561197960269466	42680	347
76561197960269466	42690	630
76561197960269466	730	11950
76561197960269466	212680	1576
76561197960269466	200510	95
76561197960269466	49520	733
76561197960269466	237930	923
76561197960269466	440	1154
76561197960269466	570	3030
76561197960269097	30	1028
76561197960269097	300	549
76561197960269097	400	309
76561197960269097	22000	340
76561197960269097	40700	63
76561197960269097	500	1057
76561197960269314	10	197
76561197960269097	550	3522
76561197960269097	24980	3199
76561197960269097	35140	1508
76561197960269097	620	1189
76561197960269097	48000	233
76561197960269097	107100	230
76561197960269097	61700	1391
76561197960269097	110800	898
76561197960269097	80310	211
76561197960269097	57400	2109
76561197960269097	206440	284
76561197960269097	35700	94
76561197960269097	258010	75
76561197960269097	8930	2034
76561197960269314	240	3517
76561197960269097	440	70
76561197960269097	630	187
76561197960269097	202090	126
76561197960269771	10	14881
76561197960269314	500	587
76561197960269314	21660	2403
76561197960269314	10190	7974
76561197960269314	550	98
76561197960269314	24960	5191
76561197960269314	620	639
76561197960269314	63200	102
76561197960269314	207610	400
76561197960269771	33930	7251
76561197960269314	730	724
76561197960269314	49520	92
76561197960269314	440	65155
76561197960269899	10	5254
76561197960269899	240	997
76561197960269042	10	658
76561197960269899	730	757
76561197960269899	49520	777
76561197960269899	44350	87
76561197960269042	240	484
76561197960269042	8850	73
76561197960269042	24960	508
76561197960269042	45750	726
76561197960269042	65950	383
76561197960269249	10	533
76561197960269249	220	576
76561197960269249	240	311
76561197960269249	400	324
76561197960269249	550	1050
76561197960269249	33900	2186
76561197960269249	33930	6000
76561197960269249	620	244
76561197960269249	28050	2849
76561197960269249	205100	4154
76561197960269249	730	432
76561197960269249	202990	101
76561197960269249	212910	108
76561197960269249	107410	3229
76561197960269249	49520	1969
76561197960269249	203160	72
76561197960269249	291480	8313
76561197960269249	211	569
76561197960269249	440	12743
76561197960269249	570	3794
76561197960269249	630	215
76561197960269249	271290	40700
76561197960269150	2100	62
76561197960269150	2820	471
76561197960269150	10090	89
76561197960269150	34830	60
76561197960269150	48210	129
76561197960269150	108200	1261
76561197960269150	235360	3251
76561197960270166	10	35210
76561197960270166	220	77
76561197960270166	72850	1260
76561197960270166	440	217
76561197960270166	570	86
76561197960269458	10	1205
76561197960269163	10	737
76561197960269163	30	11742
76561197960269163	50	246
76561197960269925	240	4812
76561197960269163	70	336
76561197960269163	130	117
76561197960269925	42680	560
76561197960269925	42690	1827
76561197960269163	220	752
76561197960269925	440	1438
76561197960269163	3220	3319
76561197960269163	3483	156
76561197960270134	240	416
76561197960270134	550	67
76561197960270134	55230	65
76561197960270134	730	4535
76561197960270134	200710	284
76561197960270134	223850	374
76561197960270134	218230	249
76561197960270134	238960	159875
76561197960270134	221380	61
76561197960270134	304930	105
76561197960270134	440	369
76561197960269105	10	1114
76561197960269105	20	239
76561197960269105	30	2975
76561197960269105	240	1322
76561197960269105	300	6434
76561197960269105	4000	155
76561197960269105	17300	547
76561197960269105	17330	522
76561197960269105	500	2417
76561197960269105	12210	290
76561197960269105	550	341
76561197960269105	8980	6083
76561197960269105	10180	357
76561197960269105	10190	2889
76561197960269105	24960	3791
76561197960269105	8190	2830
76561197960269105	400	284
76561197960269105	47790	222
76561197960269105	47830	515
76561197960269105	50130	362
76561197960269105	65950	1869
76561197960269105	42700	75
76561197960269105	42710	1851
76561197960269105	40800	556
76561197960269105	99830	219
76561197960269105	620	146
76561197960269105	22350	110
76561197960269105	91310	257
76561197960269105	201020	406
76561197960269105	42680	79
76561197960269105	42690	1429
76561197960269105	115320	840
76561197960269105	49520	4745
76561197960269105	730	31777
76561197960269105	202970	188
76561197960269105	202990	6986
76561197960269105	220240	679
76561197960269105	203140	446
76561197960269105	43110	80
76561197960269105	220440	257
76561197960269105	219890	82
76561197960269105	204450	118
76561197960269105	209170	109
76561197960269105	206420	1370
76561197960269105	255480	365
76561197960269105	211820	2770
76561197960269105	221100	4402
76561197960269105	440	11728
76561197960269105	570	705
76561197960269105	630	108
76561197960269105	1840	79
76561197960269105	209870	168
76561197960270047	10	1172
76561197960270047	70	69
76561197960270047	220	110
76561197960270047	240	3213
76561197960270047	400	92
76561197960269167	10	15715
76561197960270047	13230	98
76561197960270047	13240	303
76561197960270047	500	121
76561197960270047	10090	2054
76561197960270047	18500	612
76561197960270047	3590	291
76561197960270047	24860	280
76561197960270047	41000	71
76561197960269167	730	171
76561197960270047	24960	3643
76561197960270047	49400	1141
76561197960270047	620	814
76561197960270047	96000	346
76561197960270047	41070	92
76561197960270047	207490	1626
76561197960270047	200010	464
76561197960270047	730	568
76561197960270047	34870	172
76561197960270047	219740	146
76561197960270047	35700	153
76561197960270047	221100	5638
76561197960270047	440	6206
76561197960269185	220	83
76561197960269185	240	59291
76561197960269185	730	4185
76561197960269185	440	5594
76561197960269185	570	12572
76561197960269336	10	268
76561197960269344	10	54013
76561197960270220	240	5708
76561197960270220	400	175
76561197960270220	7940	4164
76561197960270220	15100	246
76561197960270220	10180	453
76561197960270220	10190	15099
76561197960270220	8850	272
76561197960270220	47830	1059
76561197960269131	10	60
76561197960270220	42700	632
76561197960270220	42710	3549
76561197960270220	620	534
76561197960269131	30	563
76561197960270220	730	2116
76561197960270220	231140	996
76561197960270220	271290	9190
76561197960269801	10	66
76561197960269801	240	1934
76561197960269131	220	550
76561197960269131	240	632
76561197960269131	300	570
76561197960269801	440	545
76561197960269801	570	1388
76561197960269131	1200	2480
76561197960269131	1280	218
76561197960269131	4000	464
76561197960269131	4760	783
76561197960269131	19900	90
76561197960269131	12210	1195
76561197960269131	4500	607
76561197960269131	8980	152
76561197960269131	620	726
76561197960269131	35450	1001
76561197960269131	104320	686
76561197960269131	730	2861
76561197960269131	107410	107
76561197960269131	221100	1227
76561197960269131	17500	87
76561197960270043	10	455
76561197960270043	240	382
76561197960270043	7670	1363
76561197960270043	10090	229
76561197960270043	32370	734
76561197960270043	10180	336
76561197960270043	10190	3548
76561197960270043	41500	68
76561197960270043	24980	2227
76561197960270043	730	1460
76561197960270043	440	641
76561197960269929	10	3448
76561197960269929	30	139
76561197960269929	4000	167
76561197960269929	500	3322
76561197960269929	57300	478
76561197960269929	620	101
76561197960269929	20920	157
76561197960269929	113200	2776
76561197960269929	207610	537
76561197960269929	108710	110
76561197960269929	211420	476
76561197960269929	730	8414
76561197960269929	205100	499
76561197960269929	4920	412
76561197960269929	220240	146
76561197960269929	220440	174
76561197960269929	208090	94
76561197960269929	238960	13317
76561197960269929	43160	198
76561197960269929	232430	96
76561197960269929	238320	470
76561197960269929	250320	477
76561197960269929	241540	134
76561197960269929	39210	1329
76561197960269929	550	545
76561197960269929	8870	451
76561197960269929	570	609
76561197960269929	39120	415
76561197960269929	223710	223
76561197960269180	220	122
76561197960269180	4000	117
76561197960269180	6980	192
76561197960269180	8000	86
76561197960269180	4560	463
76561197960269180	380	206
76561197960269180	400	305
76561197960269180	420	345
76561197960269180	20900	98
76561197960269180	18500	100
76561197960269180	17460	1948
76561197960269180	26800	74
76561197960269180	3590	599
76561197960269180	12810	207
76561197960269180	21980	214
76561197960269180	35700	168
76561197960269180	550	297
76561197960269180	32430	444
76561197960269180	3730	216
76561197960269180	24980	2143
76561197960269180	10680	233
76561197960269180	24960	367
76561197960269180	1500	83
76561197960269180	1510	151
76561197960269180	24780	185
76561197960269180	32360	67
76561197960269180	47810	189
76561197960269180	31290	151
76561197960269180	18000	346
76561197960269180	42910	1044
76561197960269180	620	1643
76561197960269180	15620	518
76561197960269180	20570	61
76561197960269180	63200	556
76561197960269180	201830	221
76561197960269279	10	104
76561197960269180	8930	4910
76561197960269180	105600	459
76561197960269180	50620	1031
76561197960269180	49470	8090
76561197960269279	220	108
76561197960269279	240	631
76561197960269180	28050	2320
76561197960269279	300	855
76561197960269180	48000	208
76561197960269180	107100	206
76561197960269279	400	68
76561197960269180	107200	119
76561197960269180	55150	289
76561197960269180	113200	145
76561197960269279	8980	920
76561197960269180	3830	634
76561197960269180	65800	179
76561197960269279	24960	4259
76561197960269180	102600	232
76561197960269279	620	463
76561197960269180	201280	162
76561197960269180	72850	267
76561197960269279	730	13424
76561197960269180	35720	153
76561197960269279	219640	1246
76561197960269180	40800	109
76561197960269180	63710	94
76561197960269180	94200	80
76561197960269180	99700	136
76561197960269279	440	44987
76561197960269279	245550	180
76561197960269180	70300	143
76561197960269180	71000	68
76561197960269180	115110	700
76561197960269180	108500	147
76561197960269180	207490	67
76561197960269180	207170	729
76561197960269180	204060	176
76561197960269180	200710	1909
76561197960269180	7670	223
76561197960269180	97330	917
76561197960269180	91310	60
76561197960269180	50650	1731
76561197960269180	209270	830
76561197960269180	49520	1216
76561197960269180	214830	63
76561197960269180	72000	64
76561197960270196	10	8171
76561197960269180	212680	321
76561197960269180	205650	106
76561197960269183	10	214
76561197960269180	48220	172
76561197960269180	219150	74
76561197960269955	10	2551
76561197960269180	205100	161
76561197960269180	214560	148
76561197960269193	10	465
76561197960269180	214510	283
76561197960269180	108200	152
76561197960270196	7760	3067
76561197960270196	93200	150
76561197960269183	12750	292
76561197960270196	45760	2983
76561197960269183	500	857
76561197960269955	240	467
76561197960270196	22380	111
76561197960269180	227580	177
76561197960270196	730	131
76561197960269183	21660	4549
76561197960270196	200510	2222
76561197960269183	32360	207
76561197960270196	212680	1203
76561197960269183	8980	2257
76561197960269183	10180	952
76561197960269183	10190	706
76561197960270196	239030	104
76561197960269955	7200	422
76561197960269180	57690	99
76561197960269955	8400	157
76561197960269183	45760	337
76561197960270196	440	143
76561197960269183	440	2789
76561197960269955	400	234
76561197960270196	570	3052
76561197960269183	630	108
76561197960269180	8870	610
76561197960269955	7940	1022
76561197960269955	12750	1772
76561197960269180	233450	417
76561197960269955	500	395
76561197960269180	233470	213
76561197960269180	224760	73
76561197960269955	18500	939
76561197960269180	219740	96
76561197960269180	234710	66
76561197960269955	17460	554
76561197960269180	233270	327
76561197960269180	222730	106
76561197960269955	3540	363
76561197960269180	206190	79
76561197960269955	26800	362
76561197960269180	241600	104
76561197960269955	3590	3785
76561197960269955	3720	371
76561197960269180	213850	1038
76561197960269955	8980	1791
76561197960269955	10180	888
76561197960269955	10190	2628
76561197960269180	246420	316
76561197960269955	550	854
76561197960269955	12840	283
76561197960269955	40100	660
76561197960269180	214770	336
76561197960269955	33230	119
76561197960269955	24960	931
76561197960269180	239030	109
76561197960269955	22350	731
76561197960269955	50130	198
76561197960269180	200510	299
76561197960269955	8930	957
76561197960269180	218620	77
76561197960269180	238280	139
76561197960269955	57600	320
76561197960269955	42700	606
76561197960269955	42710	20278
76561197960269180	239820	69
76561197960269180	250320	96
76561197960269955	50120	2738
76561197960269955	31280	111
76561197960269955	40800	782
76561197960269955	1510	150
76561197960269955	63200	269
76561197960269955	620	1600
76561197960269955	99830	94
76561197960269955	91200	210
76561197960269955	44320	192
76561197960269955	105600	155
76561197960269955	47890	691
76561197960269955	33440	173
76561197960269955	26500	132
76561197960269180	247000	123
76561197960269180	247910	72
76561197960269955	42690	548
76561197960269955	28050	362
76561197960269955	57690	428
76561197960269955	24240	234
76561197960269955	201020	830
76561197960269955	201760	125
76561197960269955	102600	67
76561197960269955	110800	360
76561197960269180	213670	192
76561197960269955	48240	268
76561197960269955	102500	2010
76561197960269955	48000	237
76561197960269180	440	3459
76561197960269180	570	3761
76561197960269180	630	519
76561197960269955	204100	93
76561197960269955	200010	636
76561197960269180	39120	13033
76561197960269180	90530	299
76561197960269955	213030	733
76561197960269955	212680	1251
76561197960269955	200710	2126
76561197960269180	245550	124
76561197960269955	200510	202
76561197960269955	214560	265
76561197960269955	220240	3172
76561197960269955	218230	3409
76561197960269955	203160	978
76561197960269955	221380	94
76561197960269955	233450	437
76561197960269955	220160	294
76561197960269955	8870	416
76561197960269955	113020	219
76561197960269955	246620	211
76561197960269955	440	5665
76561197960269955	570	329
76561197960269955	630	221
76561197960269165	10	1509
76561197960269165	500	2299
76561197960269652	10	9509
76561197960269652	240	135
76561197960269652	730	46900
76561197960269197	10	8567
76561197960269197	300	787
76561197960269197	3480	866
76561197960269197	12900	273
76561197960269197	500	22413
76561197960269197	550	34077
76561197960269197	4920	618
76561197960269197	620	895
76561197960269197	105600	534
76561197960269197	440	7059
76561197960269197	630	1549
76561197960269215	10	1546
76561197960269215	220	91
76561197960269215	240	341
76561197960269215	12210	5045
76561197960269215	26800	390
76561197960269215	3590	64
76561197960269215	10190	4720
76561197960269215	550	418
76561197960269215	22370	168
76561197960269215	45760	237
76561197960269215	105600	311
76561197960269215	71390	62
76561197960269215	42690	3460
76561197960269215	202170	155
76561197960269215	204300	1011
76561197960269215	730	61289
76561197960269215	49520	967
76561197960269215	204360	438
76561197960269215	214560	429
76561197960269215	208090	1220
76561197960269215	233720	158
76561197960269215	42910	337
76561197960269215	218620	643
76561197960269215	252490	1222
76561197960269215	209170	1925
76561197960269215	247910	109
76561197960269215	440	826
76561197960269215	570	17927
76561197960269215	630	523
76561197960269215	17500	130
76561197960269396	30	141
76561197960269396	70	61
76561197960269396	240	556
76561197960269396	300	1828
76561197960269396	1200	75
76561197960269396	2100	174
76561197960269396	6860	404
76561197960269396	4550	147
76561197960269396	12120	143
76561197960269396	2700	560
76561197960269396	13210	73
76561197960269396	15120	1556
76561197960269396	10090	4718
76561197960269396	9480	1905
76561197960269396	15620	148
76561197960269396	1250	207
76561197960269396	3590	217
76561197960269396	22330	117
76561197960269396	9870	901
76561197960269396	29650	188
76561197960269396	15390	283
76561197960269396	25980	929
76561197960269396	25990	78
76561197960269396	20500	83
76561197960269396	550	1119
76561197960269396	8980	2655
76561197960269396	24840	159
76561197960269396	41500	278
76561197960269396	10180	564
76561197960269396	10190	1291
76561197960269396	23390	332
76561197960269396	7670	84
76561197960269396	41700	90
76561197960269396	24960	6942
76561197960269396	48700	1049
76561197960269396	34010	113
76561197960269396	6000	228
76561197960269396	50130	201
76561197960269396	39690	80
76561197960269396	47790	121
76561197960269396	47830	153
76561197960269396	58510	64
76561197960269396	42700	1498
76561197960269396	42710	1881
76561197960269396	12210	3491
76561197960269396	12220	4179
76561197960269396	58540	124
76561197960269396	20920	366
76561197960269396	7520	65
76561197960269396	39160	185
76561197960269396	39190	211
76561197960269396	48190	916
76561197960269396	99830	314
76561197960269396	48210	144
76561197960269396	63200	108
76561197960269396	42910	85
76561197960269396	33220	405
76561197960269396	28050	616
76561197960269396	22350	130
76561197960269396	99100	99
76561197960269396	105600	981
76561197960269396	105400	504
76561197960269396	57900	228
76561197960269396	55230	1364
76561197960269396	91310	1297
76561197960269396	35450	740
76561197960269396	104320	497
76561197960269396	107200	124
76561197960269396	72850	2011
76561197960269396	24240	89
76561197960269396	65800	102
76561197960269396	21170	188
76561197960269396	102500	309
76561197960269396	209330	92
76561197960269396	200710	1276
76561197960269396	42170	100
76561197960269396	204100	703
76561197960269396	211420	299
76561197960269396	49520	1962
76561197960269396	202170	943
76561197960269396	730	549
76561197960269396	200510	198
76561197960269396	218410	358
76561197960269396	208480	1408
76561197960269396	202970	86
76561197960269396	202990	194
76561197960269396	203140	691
76561197960269396	227860	400
76561197960269396	224600	846
76561197960269396	216250	477
76561197960269396	215530	364
76561197960269396	231740	146
76561197960269396	242920	62
76561197960269396	39140	69
76561197960269396	246420	428
76561197960269396	221680	669
76561197960269396	218620	1073
76561197960269396	235600	811
76561197960269396	239820	205
76561197960269396	232810	83
76561197960269396	206420	1259
76561197960269396	241540	177
76561197960269396	246090	152
76561197960269396	219990	281
76561197960269396	266390	68
76561197960269396	211820	664
76561197960269396	267550	326
76561197960269396	230230	129
76561197960269396	272470	428
76561197960269396	222880	77
76561197960269396	243930	545
76561197960269396	239120	99
76561197960269396	440	373
76561197960269396	570	1413
76561197960269396	630	73
76561197960269396	17510	279
76561197960269396	39120	42074
76561197960269396	209870	63
76561197960269396	226320	682
76561197960268462	10	1579
76561197960268462	80	2047
76561197960268462	240	264
76561197960269526	10	107278
76561197960269157	30	5928
76561197960269157	70	140
76561197960269184	240	355
76561197960269157	300	530
76561197960269184	400	158
76561197960269184	420	225
76561197960269184	24740	98
76561197960269157	380	105
76561197960269157	2100	350
76561197960269184	550	90
76561197960269184	8190	336
76561197960269184	33930	812
76561197960269184	28000	187
76561197960269157	2200	126
76561197960269184	8930	2776
76561197960269184	620	742
76561197960269184	92800	171
76561197960269184	105600	534
76561197960269184	20920	190
76561197960269184	44320	298
76561197960269184	44200	105
76561197960269184	107100	164
76561197960269184	57690	156
76561197960269157	400	83
76561197960269184	91310	529
76561197960269184	24010	80
76561197960269184	55230	610
76561197960269184	65800	636
76561197960269157	4560	173
76561197960269157	12100	79
76561197960269184	35720	346
76561197960269184	102500	77
76561197960269184	108200	123
76561197960270250	10	75951
76561197960270250	50	71
76561197960270250	240	530
76561197960269184	200260	621
76561197960270250	8980	934
76561197960270250	550	222
76561197960269184	26800	63
76561197960269184	40800	74
76561197960270250	43110	867
76561197960270250	24960	912
76561197960270250	33930	3707
76561197960269157	500	1663
76561197960270250	57300	319
76561197960270250	22380	1386
76561197960270250	20920	1731
76561197960269184	730	156
76561197960270250	105600	837
76561197960269184	207890	94
76561197960269184	204300	142
76561197960269184	204360	100
76561197960270250	42680	370
76561197960270250	42690	917
76561197960269184	219150	283
76561197960270250	72850	3279
76561197960269184	214560	116
76561197960269157	26800	940
76561197960270250	211420	3948
76561197960270250	730	46574
76561197960270250	107410	2391
76561197960270250	221100	1501
76561197960269184	4560	164
76561197960270250	440	1032
76561197960270250	570	4355
76561197960269184	20540	101
76561197960270250	630	173
76561197960269157	6000	680
76561197960269374	10	227
76561197960269157	41500	473
76561197960269157	550	5074
76561197960269374	240	293
76561197960269374	730	200
76561197960269184	8870	148
76561197960269157	11450	178
76561197960269184	113020	110
76561197960269157	41000	189
76561197960269184	204450	217
76561197960269184	231160	96
76561197960269831	10	393
76561197960269184	12210	406
76561197960269157	2620	75
76561197960269184	239070	375
76561197960269184	248820	661
76561197960269184	218620	397
76561197960269184	252490	696
76561197960269157	1510	127
76561197960269184	49520	268
76561197960269157	70100	77
76561197960269157	2760	71
76561197960269184	263760	71
76561197960270258	550	86
76561197960270258	620	169
76561197960270258	730	118
76561197960269184	202170	686
76561197960269184	440	2171
76561197960270258	15620	161
76561197960269184	570	36846
76561197960270258	41070	130
76561197960270258	99300	221
76561197960270258	227320	634
76561197960270258	237110	93
76561197960270258	440	8793
76561197960270073	10	176
76561197960270073	300	418
76561197960269151	10	603
76561197960269309	10	2742
76561197960269309	20	201
76561197960269309	400	360
76561197960269309	500	1179
76561197960269309	550	1852
76561197960269309	620	1871
76561197960269309	1250	882
76561197960269309	440	49386
76561197960269309	630	172
76561197960269518	10	91
76561197960269518	30	1449
76561197960269518	240	706
76561197960269518	550	19685
76561197960269518	22380	295
76561197960269518	440	581
76561197960269518	630	1210
76561197960269213	30	114
76561197960269213	220	932
76561197960269213	240	16695
76561197960269213	12900	159
76561197960269213	8500	1917
76561197960269213	9480	928
76561197960269213	1250	237
76561197960269213	550	8607
76561197960269213	8190	138
76561197960269213	49600	91
76561197960269213	400	184
76561197960269213	50130	61
76561197960269213	620	788
76561197960269213	28050	2100
76561197960269213	105600	9862
76561197960269213	20920	774
76561197960269213	55230	5952
76561197960269213	48000	169
76561197960269213	72850	9839
76561197960269213	107100	759
76561197960269213	57690	173
76561197960269213	24240	1643
76561197960269985	10	3457
76561197960269985	30	849
76561197960269213	207610	242
76561197960269213	200710	3563
76561197960269213	40390	2788
76561197960269213	42910	350
76561197960269213	211420	10625
76561197960269213	201790	681
76561197960269213	49520	6220
76561197960269213	730	469
76561197960269985	130	134
76561197960269985	80	1816
76561197960269213	219150	535
76561197960269985	220	695
76561197960269213	205100	1258
76561197960269985	240	2765
76561197960269213	214560	675
76561197960269213	211400	69
76561197960270194	220	587
76561197960269985	300	25919
76561197960270194	240	1603
76561197960269213	220240	6009
76561197960270194	320	299
76561197960269213	203140	172
76561197960269985	380	469
76561197960269213	221810	235
76561197960269985	420	342
76561197960269213	219890	457
76561197960269985	440	191
76561197960270194	1510	922
76561197960269213	115100	95
76561197960269213	115110	939
76561197960270194	4000	327
76561197960269213	113020	105
76561197960269213	224760	330
76561197960270194	400	168
76561197960269213	219740	1882
76561197960270194	7200	381
76561197960269213	215530	1266
76561197960269213	206190	196
76561197960270194	500	1940
76561197960270194	25860	6840
76561197960269213	241600	2428
76561197960270194	550	2089
76561197960269213	218620	6395
76561197960269213	250320	478
76561197960269213	250560	124
